ExperimentKey,TransfectionDate,PlateNum,CloneKey,Odor1K,Odor2K,Odor3K,Odor4K,Odor5K,Odor1C,Odor2C,Odor3C,Odor4C,Odor5C,PlateLocation,LucData,RLData,Notes,384Location,LabNoteBook,TransfectionType,CellType
392910,11-Jan-17,1.00,999.00,77.00,1214.00,,,,0.00,0.00,,,,L8,1641.00,5023.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392911,11-Jan-17,1.00,999.00,77.00,901.00,,,,0.00,0.00,,,,M8,1626.00,4644.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392912,11-Jan-17,1.00,999.00,77.00,1215.00,,,,0.00,0.00,,,,N8,2185.00,5033.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392913,11-Jan-17,1.00,999.00,77.00,902.00,,,,0.00,0.00,,,,O8,2008.00,4614.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392914,11-Jan-17,1.00,999.00,77.00,1216.00,,,,0.00,0.00,,,,P8,3290.00,4780.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392915,11-Jan-17,1.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A9,205.00,12042.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,E Cells
392916,11-Jan-17,1.00,999.00,77.00,1117.00,,,,0.00,0.00,,,,B9,3372.00,7303.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392917,11-Jan-17,1.00,999.00,77.00,802.00,,,,0.00,0.00,,,,C9,2136.00,7180.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392918,11-Jan-17,1.00,999.00,77.00,1118.00,,,,0.00,0.00,,,,D9,2279.00,5890.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392919,11-Jan-17,1.00,999.00,77.00,803.00,,,,0.00,0.00,,,,E9,1704.00,5437.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392920,11-Jan-17,1.00,999.00,77.00,1119.00,,,,0.00,0.00,,,,F9,1627.00,6106.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392921,11-Jan-17,1.00,999.00,77.00,804.00,,,,0.00,0.00,,,,G9,2183.00,5447.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392922,11-Jan-17,1.00,999.00,77.00,1120.00,,,,0.00,0.00,,,,H9,2454.00,5415.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392923,11-Jan-17,1.00,999.00,77.00,805.00,,,,0.00,0.00,,,,I9,2778.00,5374.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392924,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,J9,2017.00,5649.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392925,11-Jan-17,1.00,999.00,77.00,806.00,,,,0.00,0.00,,,,K9,1481.00,5024.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392926,11-Jan-17,1.00,999.00,77.00,1122.00,,,,0.00,0.00,,,,L9,1989.00,5236.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392927,11-Jan-17,1.00,999.00,77.00,807.00,,,,0.00,0.00,,,,M9,1883.00,4763.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392928,11-Jan-17,1.00,999.00,77.00,1123.00,,,,0.00,0.00,,,,N9,2002.00,4323.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392929,11-Jan-17,1.00,999.00,77.00,808.00,,,,0.00,0.00,,,,O9,2804.00,4820.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392930,11-Jan-17,1.00,999.00,77.00,1124.00,,,,0.00,0.00,,,,P9,2623.00,4102.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392931,11-Jan-17,1.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A10,155.00,10872.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,E Cells
392932,11-Jan-17,1.00,999.00,77.00,1217.00,,,,0.00,0.00,,,,B10,2014.00,6926.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392933,11-Jan-17,1.00,999.00,77.00,904.00,,,,0.00,0.00,,,,C10,2392.00,6053.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392934,11-Jan-17,1.00,999.00,77.00,1218.00,,,,0.00,0.00,,,,D10,2565.00,6439.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392935,11-Jan-17,1.00,999.00,77.00,905.00,,,,0.00,0.00,,,,E10,2319.00,6430.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392936,11-Jan-17,1.00,999.00,77.00,1219.00,,,,0.00,0.00,,,,F10,1623.00,5048.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392937,11-Jan-17,1.00,999.00,77.00,906.00,,,,0.00,0.00,,,,G10,2792.00,5578.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392938,11-Jan-17,1.00,999.00,77.00,1220.00,,,,0.00,0.00,,,,H10,1921.00,4845.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392939,11-Jan-17,1.00,999.00,77.00,907.00,,,,0.00,0.00,,,,I10,1796.00,5024.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392940,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,J10,2365.00,4998.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392941,11-Jan-17,1.00,999.00,77.00,908.00,,,,0.00,0.00,,,,K10,2257.00,5017.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392942,11-Jan-17,1.00,999.00,77.00,1222.00,,,,0.00,0.00,,,,L10,1238.00,5034.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392943,11-Jan-17,1.00,999.00,77.00,909.00,,,,0.00,0.00,,,,M10,2019.00,4354.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392944,11-Jan-17,1.00,999.00,77.00,1223.00,,,,0.00,0.00,,,,N10,3262.00,4810.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392945,11-Jan-17,1.00,999.00,77.00,910.00,,,,0.00,0.00,,,,O10,2188.00,4318.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392946,11-Jan-17,1.00,999.00,77.00,1224.00,,,,0.00,0.00,,,,P10,1853.00,4286.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392947,11-Jan-17,1.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A11,208.00,11492.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,E Cells
392948,11-Jan-17,1.00,999.00,77.00,1125.00,,,,0.00,0.00,,,,B11,3166.00,6848.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392949,11-Jan-17,1.00,999.00,77.00,810.00,,,,0.00,0.00,,,,C11,2143.00,7298.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392950,11-Jan-17,1.00,999.00,77.00,1126.00,,,,0.00,0.00,,,,D11,2258.00,6362.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392951,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,E11,2004.00,5572.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392952,11-Jan-17,1.00,999.00,77.00,1127.00,,,,0.00,0.00,,,,F11,1300.00,5469.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392953,11-Jan-17,1.00,999.00,77.00,812.00,,,,0.00,0.00,,,,G11,1458.00,5192.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392954,11-Jan-17,1.00,999.00,77.00,1128.00,,,,0.00,0.00,,,,H11,1647.00,5440.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392955,11-Jan-17,1.00,999.00,77.00,813.00,,,,0.00,0.00,,,,I11,3622.00,5409.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392956,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,J11,2371.00,5184.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392957,11-Jan-17,1.00,999.00,77.00,814.00,,,,0.00,0.00,,,,K11,1426.00,5576.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392958,11-Jan-17,1.00,999.00,77.00,1130.00,,,,0.00,0.00,,,,L11,3382.00,4664.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392959,11-Jan-17,1.00,999.00,77.00,815.00,,,,0.00,0.00,,,,M11,3546.00,5236.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392960,11-Jan-17,1.00,999.00,77.00,1131.00,,,,0.00,0.00,,,,N11,2521.00,5049.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392961,11-Jan-17,1.00,999.00,77.00,816.00,,,,0.00,0.00,,,,O11,2183.00,4989.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392962,11-Jan-17,1.00,999.00,77.00,1132.00,,,,0.00,0.00,,,,P11,2357.00,5372.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392963,11-Jan-17,1.00,5855.00,811.00,811.00,,,,1.00,0.00,,,,A12,179.00,11843.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,S6 control,E Cells
392964,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,B12,2966.00,6887.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392965,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,C12,2442.00,6415.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392966,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,D12,2298.00,6568.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392967,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,E12,2026.00,5775.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392968,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,F12,2203.00,5646.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392969,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,G12,1487.00,6350.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392970,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,H12,1374.00,4794.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392971,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,I12,2971.00,5475.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392972,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,J12,1949.00,5495.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392973,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,K12,2079.00,5000.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392974,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,L12,2202.00,4844.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392975,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,M12,1681.00,5369.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392976,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,N12,1980.00,4729.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392977,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,O12,2862.00,4314.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392978,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,P12,2165.00,4687.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392979,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,A13,2045.00,6784.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392980,11-Jan-17,1.00,999.00,77.00,1133.00,,,,0.00,0.00,,,,B13,3574.00,6111.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392981,11-Jan-17,1.00,999.00,77.00,818.00,,,,0.00,0.00,,,,C13,3800.00,5679.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392982,11-Jan-17,1.00,999.00,77.00,1134.00,,,,0.00,0.00,,,,D13,2064.00,6157.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392983,11-Jan-17,1.00,999.00,77.00,819.00,,,,0.00,0.00,,,,E13,3912.00,5444.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392984,11-Jan-17,1.00,999.00,77.00,1135.00,,,,0.00,0.00,,,,F13,1314.00,6484.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392985,11-Jan-17,1.00,999.00,77.00,820.00,,,,0.00,0.00,,,,G13,1307.00,5120.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392986,11-Jan-17,1.00,999.00,77.00,1136.00,,,,0.00,0.00,,,,H13,2173.00,5770.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392987,11-Jan-17,1.00,999.00,77.00,821.00,,,,0.00,0.00,,,,I13,2752.00,5573.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392988,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,J13,3012.00,5351.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392989,11-Jan-17,1.00,999.00,77.00,822.00,,,,0.00,0.00,,,,K13,3104.00,5781.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392990,11-Jan-17,1.00,999.00,77.00,1138.00,,,,0.00,0.00,,,,L13,3587.00,5236.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392991,11-Jan-17,1.00,999.00,77.00,823.00,,,,0.00,0.00,,,,M13,2338.00,4809.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392992,11-Jan-17,1.00,999.00,77.00,1139.00,,,,0.00,0.00,,,,N13,1940.00,5231.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392993,11-Jan-17,1.00,999.00,77.00,824.00,,,,0.00,0.00,,,,O13,4239.00,5169.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392994,11-Jan-17,1.00,999.00,77.00,1140.00,,,,0.00,0.00,,,,P13,2414.00,5049.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392995,11-Jan-17,1.00,999.00,77.00,811.00,,,,0.00,0.00,,,,A14,3134.00,6695.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag alone,E Cells
392996,11-Jan-17,1.00,999.00,77.00,1233.00,,,,0.00,0.00,,,,B14,2622.00,7419.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392997,11-Jan-17,1.00,999.00,77.00,920.00,,,,0.00,0.00,,,,C14,1934.00,6680.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392998,11-Jan-17,1.00,999.00,77.00,1234.00,,,,0.00,0.00,,,,D14,2570.00,6586.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
392999,11-Jan-17,1.00,999.00,77.00,921.00,,,,0.00,0.00,,,,E14,1826.00,6391.00,Antag screen with e Cells - mini antag screen repeat to see if we can get antags to work with E Cells.,,Kamarck,antag screen,E Cells
